id,date,source,transaction,transaction_group,category,category_group,area,area_group,price_usd,price_text,size_m2,land_dunum,floor,price_per_m2,score,has_photos,tags,parse_confidence,needs_review,raw_text
9d5db839e6,2026-09-01,uploaded WhatsApp dump Aug 25-Sep 1,بيع/إيجار,بيع/إيجار,تجاري,محل تجاري,قرى الشام,قرى الشام,8000000.0,8000 الاف $,500.0,,,16000.0,10,True,حديقة; صور; تجاري; كراج,high,False,"للبيع  او للاجار🎯
فيلا تواميه
 بقرى الشام بالجزيرة الأولى قريبة من ماركت الحرية 
مساحة الارض ٥٠٠ م فيها حديقة أمامية وحديقة خلفية بالإضافة لكراج يتسع لسيارتين 
الفيلا عبارة عن طابقين كل طابق مساحته ٨٠ م 
الطابق الأول فيه انتريه وصالون بشكل حرف L ومطبخ وحمام 
الطابق الثاني فيه صوفا وثلاث غرف نوم وحمام 
ملاحظة : الفيلا قابلة ان تكون ثلاثة طوابق بعد ازالة المدرجات  
المطلوب  البيع  290 ألف $ سكرا
االمطلوب الاجار 8000 الاف $ وعمولة شهر للمكتب
يوجد صور للزبون المعتمد🎯"
9a927628dd,2026-09-01,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,تجاري,محل تجاري,المزرعة,المزرعة,100000.0,100 الف $,80.0,,,,9,False,صور; تجاري,high,False,"للاجار محل🪷
 تجاري يصلح لاي عمل 
 بموقع مميز جداً 
كسوة ممتازة
في مرشد خاطر يصل ٥ شوارع رئيسية
٨٠ متر ب.ح
١٠٠ الف $ سنوياً
لا يوجد صور🪷"
e6a2b2b405,2026-09-01,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,خالد ابن الوليد,خالد ابن الوليد,110000.0,110الف دولار,105.0,,"قبو, ملحق, طابق ثالث",1047.62,10,True,سطح; قبو; مصعد; صور; برندا,high,False,"للبيع منزل 
🌈🌈🌈🌈
شارع خالدابن الوليدقرب جامع زيد  مقابل مشفى الكندي
طابق تالت ملحق
المساحة105م بلاطة
توزيع 3غرف وصالون
كسوة سوبرديلوكس بناءجديد
اتجاه شرقي ومنورعلقبلي
يوجدحصة بسطح وبلقبو
برندات لايوجد
مصعدلايوجد مع قابلية تركيب 
ملكية حكم محكمة قابل للتطويب
البناءمدعم ضدالزلازل
المطلوب 110الف دولار وسكرة  يوجد صور
🌈🌈"
cf25df7124,2026-09-01,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,تجاري,محل تجاري,الشعلان,الشعلان,36000.0,000 36$,150.0,,طابق ثاني,,9,False,حديقة; تجاري,high,False,"صالة للآجار 
✨️✨️✨️✨️✨️✨️
النوع : تجاري 
الموقع : شعلان ، حديقة السبكي 
المساحة : 150 متر 
ارتفاع سقف : 7 امتار 
يوجد طابق ثاني بمساحة 50 متر 
الاكساء : فوق الممتاز 
السعر : 000 36$ وبازار خفيف 
+عمولة مكتب : اجار شهر 
الدفع : سنوي
✨️✨️✨️✨️"
9e25b66b21,2026-09-01,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,,,135000.0,135 الف$,75.0,,"ملحق, طابق رابع",1800.0,8,True,حديقة; مصعد; صور; طاقة,medium,True,"للبيع شقه🌷
 مقابل حديقة شكو 
نزلة الدكاترة الخاني 
ملحق نظامي 
طابق رابع
مع مصعد خارجي يعمل ع الطاقة الشمسية 24 ساعة 
قبلي شمالي 
مساحة 75 متر 
كسوة ديلوكس 
غرفتين و صالون و منتفعات
طاقة شمسية ألواح +بطارية ليثيوم للبيت وطاقة مياه ساخنة
المطلوب 135 الف$ و سكرا
يوجد صور🌷"
2f26112f2b,2026-09-01,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,الميسات,الميسات,100000.0,100 الف,80.0,,,1250.0,10,True,حديقة; فيديو,high,False,"🌷شقه للبيع الميسات عند دوار الميسات
نزول شاحطين مشمس ومهوي 80م غرفتين وصالون وجنينه اكساء سوبر ديلوكس لسا ما انسكن البيت 
الملكية حكم محكمه قابل يصيرطابو
100 الف وبازار.🌷.
فيديوللزبون"
ba77fb162b,2026-09-01,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,تجاري,محل تجاري,ركن الدين,ركن الدين,76000.0,76 الف دولار,25.0,,,3040.0,9,False,تجاري,high,False,"للبيع محل تجاري 🌷
بالشرقي ركن الدين بالسوق التجاري
طابقين تحت 25 متر وفوق 27 متر 
يصلح لاي عمل تجاري
طابو ملكيه وفروغ المطلوب 76 الف دولار🌷"
ca2e92f40c,2026-09-01,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,تجاري,محل تجاري,ركن الدين,ركن الدين,400.0,مطلوب 400,33.0,,,,9,False,تجاري,high,False,"للإيجار محل 💥
بشرقي ركن الدين بالسوق التجاري
33 متر 
اكساء سوبر يصلح لاي عمل تجاري
مطلوب 400 دولار💥R"
22bb8d8587,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,تجاري,محل تجاري,شارع العابد,شارع العابد,100000.0,100ألف$,160.0,,,625.0,9,False,تجاري,high,False,"للبيع مستودع💥
 يصلح لكافة المهن نزول شاحط صالحية شارع العابد جادة العاني مساحة 160متر 
فروغ وقابل لشراء الملكية 
السعر 100ألف$💥T"
f53f78abf9,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,أرض/مزرعة,أرض,ركن الدين,ركن الدين,185000.0,185 الف,100.0,,"أرضي, طابق رابع",1850.0,10,True,طابو أخضر; صور; برندا,high,False,"للبيع🎯
شقة مساحة 100 متر طابو اخضر 
طابق رابع  من اصل 12 طابق
ركن الدين الشرقي خلف الهجرة والجوازات 
مطلة على مدرسة الفنون 
الاكساء جيد جدا حديث
حمامات سيراميك ومطبخ منفوض حديثا 
3 غرف  وبرندا مقززة تعتبر غرفة
ومطبخ وحمام جاكوزي  
رخام ايطالي رمادي الارضيات من افضل الانواع 
البناء مخدم اصنصيرات 24 ساعة و ناطور وكافة الخدمات 
المطلوب ١٨٥ الف وبازار  مرتب يوجد صورا🎯"
90075ce7ff,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,شقة/سكني,سكني,الجبة,الجبة,500.0,مطلوب 500,,,,,7,True,فيديو,medium,True,"🌷
منزل اجارغرفة وصالون مفروش خرج عرسان مفروش بالجبة نزول ٤درجات مطلوب ٥٠٠$
يوجد فيديو🌷"
64c13c6ca3,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,تجاري,محل تجاري,الجبة,الجبة,400.0,مطلوب  400,,,,,8,True,فيديو; تجاري,medium,True,"🌷
منزل اجارغرفة وصالون مفروش خرج عرسان مفروش بالجبة نزول ٤درجات مطلوب  400 $
و عمولة مكتب
يوجد فيديو🌷"
d18093aef0,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,شقة/سكني,سكني,المهاجرين,المهاجرين,,,160.0,,طابق ثاني,,7,True,فيديو; برندا,medium,True,"للاجار بيت🌷
 بالمهاجرين 
 جادات جاده سادسه عشارع العام خط المكرو 👍🏻
البيت على حيط الجامع تماما جامع الهدايه الباب التحتاني من جاده سادسه 
مواصفات البيت  
المساحه 160متر 
طابق  ثاني فني قبل الأخير 
البيت قبلي الشمس لنص البيت التوزيع 4غرف +صالون
 +برنده+مطبخ +حمامين+3مكيفات +3سقايف واسعه 👍🏻
الاطلاله جميله جدااا
الاجار 500 بالشهر  الدفع 6اشهر او سنه
يوجد فيديو🌷"
d9e194dc20,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,تجاري,محل تجاري,وسط البلد,وسط البلد,600000.0,600 الف$,300.0,,قبو,2000.0,9,False,قبو; تجاري,high,False,"للبيع عقار 🎯
في دمشق خلف القصر العدلي  مساحه 300 متر
 قبو نزول 10 درجات
المنطقه تجاريه تناسب مستودع ادويه
الموقع ممتاز
وسط البلد
طابو 2400 سهم
المطلوب 600 الف$ و بازار🎯"
f1b74d0b4e,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,,,تجاري,محل تجاري,ركن الدين,ركن الدين,,,100.0,,"أرضي, قبو",,7,True,سطح; قبو; حديقة; فيديو,medium,True,منزل ارضي بشرقي ركن الدين قرب صالة الانس  طلوع كم درجة مساحة داخلية ١٠٠متر +تراس وحديقة ٨٥متر سوبرغرفتين نوم وصالون حرف ال شرقي غربي مع حصة بالسطح والقبو تدفئة ارضية حديثة منهي ٢٢٥يوجدفيديو ممنوع من النشر🌷
be293dd793,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,تجاري,محل تجاري,وسط البلد,وسط البلد,,,35.0,,قبو,,7,False,طابو أخضر; قبو; تجاري,medium,True,"للبيع🌹
محلين تجاريين ع الشارع مباشرة بالحريقه شارع الرازي
مقابل البنك الاسلامي
مساحه المحل الاول 35 متر
مساحة المحل التاني 40 متر
واجهه عالشارع بعرض 7.50 متر
وسقيفه 75 متر 
🚫يصلح بامتياز🚫
 بنك مركز صرافه وكالة البسه
طابو اخضر 2400 سهم
ممكن احداث قبو للمحلات
المطلوب مليون $ وبازار🎯"
db20a2ce18,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,تجاري,محل تجاري,الزاهرة,الزاهرة,,,100.0,,طابق خامس,,8,True,مصعد; صور; تجاري,medium,True,"بيت اجار  فاضي 
✨️✨️✨️✨️✨️✨️
زاهره دخلة فروج السلطان اول دخله ثلاثه غرف وكريدور ١٠٠متر طابق الخامس اتجاه اقبلي شمالي يطل على الشارع الزاهره بيقبل وش دهان  الدفع سنه كامله ٣مليون بشهر+ مليون تأمين كهرباء ومياه +عموله مكتب شهر لايوجد مصعد للآجار بيت زاهرة قديمة شارع الاشمر طابق خامس وليس الاخير مفروش في مصعد  غرفة وصالون  فقط خرج عرسان طلاب جامعه تم تنزيل الاجار 300دولار  فقط الدفع 6اسهر أو سنه حسب العقد
يوجد صور
✨️✨️✨️✨️✨️✨️"
c1691e9fcd,2026-08-31,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,تجاري,محل تجاري,الزاهرة,الزاهرة,,,100.0,,,,8,True,مصعد; فيديو; تجاري,medium,True,"للاجار منزل
✨️✨️✨️✨️✨️✨️
 فاضي زاهره دخلة فروج السلطان اول دخله 
3 غرف وكريدور
مساحة 100متر 
طابق الخامس 
اتجاه اقبلي شمالي يطل على شارع الزاهره بيقبل وش دهان  لا يوجد مصعد
المطلوب 3 مليون بالشهر+ مليون تأمين كهرباء ومياه +عموله مكتب شهر 
يوجد فيديو
✨️✨️✨️✨️✨️"
71d18e8142,2026-08-30,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,الطلياني,الطلياني,,,,,,,4,False,,medium,True,"مطلوب🎯
السلام عليكم ام عامر
بدي اسألك اذا في بيت للبيع يكونو صحابه بالسعوديه بحيث يصير تسليم المصاري بالسعودية
ياريت البيت يكون بالروضه او الطلياني والسعر لحدود ال 230 او 250🎯"
c0bdb1e0fd,2026-08-30,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,الجسر الأبيض,الجسر الأبيض,225000.0,225 الف,140.0,,طابق ثاني,1607.14,9,True,صور,high,False,"للبيع بيت 💥
بالجبة قريب ع مدرسة  أم البنين عند نزلة الجسر الأبيض 
طابق تاني مساحة 140 متر 
سوكة كسوة جيدة 
قابل القسم شقتين 
اربع غرف وصالون
سعر 225 الف وبازار
يوجد صور💥ز"
50fd2eb370,2026-08-30,uploaded WhatsApp dump Aug 25-Sep 1,بيع/إيجار,بيع/إيجار,تجاري,محل تجاري,,,350000.0,مطلوب 350,,,طابق ثاني,,6,True,صور; تجاري,medium,True,"منزل للاجاروالبيع 🌷
 شارع اسدالدين طلعة المطبعة عندالخزان طابق تاني مساحة ١١٥ ٣غرف وصالون كسوة جيدة بدوش دهان 
مطلوب ٣٥٠$ 
وعمولة مكتب
مبيع ١١٠🌷
لايوجدصور"
576d101be3,2026-08-30,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,الميدان,الميدان,,,90.0,,قبو,,7,False,طابو أخضر; سطح; قبو,medium,True,"للبيع... شقة🎯
 مميزة في أحد أفضل مواقع الميدان – حقلة 

 الموقع: الميدان – حقلة، مقابل جامع سعيد بن زيد.
 الطابق الثاني.
 المساحة: 90 متر
•⁠  ⁠3 غرف واسعة.
•⁠  ⁠صالون مريح.
•⁠  ⁠حمامين.
•⁠  ⁠برندتين.
 شرحة وضاوية باتجاه شرقي – غربي، مما يوفر دخول أشعة الشمس والتهوية الطبيعية طوال اليوم، 
✔️ طابو أخضر (2400 سهم).
✔️ حصة في القبو وحصة في السطح.
✔️ القبو مؤجر لصالح سكان البناية.
Read more"
227b21f7fc,2026-08-30,uploaded WhatsApp dump Aug 25-Sep 1,بيع/إيجار,بيع/إيجار,تجاري,محل تجاري,السبع بحرات,السبع بحرات,250000.0,250 ألف دولار,36.0,,طابق ثاني,6944.44,9,False,سطح; تجاري,high,False,"للبيع أو للإيجار محل🎯
 في السبع بحرات شارع الباكستان ( جادة العاني 
🍁المساحة الكلية : 36 م ( 20 م تحت وطابق ثاني 16 م إرتفاعه 210 سم )
🍁الإكساء : حديث 2024 سوبر ديلوكس .
🍁يوجد حمام ومطبخ المحل مجهز بجميع التمديدات الحديثة ( مجهز ب 3 كاميرات مراقبة ويوجد خزان مياه سعة 3 براميل ونص ع سطح البناء )
🍁يصلح المحل لجميع المهن ( أقمشة ومفروشات ، موبايلات ، مقر لشركة صرافة ، مركز لبيع الطاقة البديلة ، حلاق رجالي نسائي ) 
🍁الملكية : ملك وفروغ .
💥السعر المطلوب للبيع : 250 ألف دولار .
💥الإيجار السنوي : 12000$🎯"
7ec325ca68,2026-08-30,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,السبع بحرات,السبع بحرات,135000.0,135الف$,110.0,,"قبو, بلاطة كاملة, طابق أول",1227.27,9,False,سطح; قبو,high,False,"للبيع بسعر لقطة بعد التخفيض🌷
  منزل بالمهاجرين جادة رابعة عاطف بناء الخيمي طابق اول بلاطة كاملة 🏠التوزيع غرفتين نوم +صالون +سفرة+مطبخ كبير+سقيفة  
مساحة ١١٠ متر سطح مشترك
والقبو مشترك
🙏الملكية طابو الفراغ بالسبع بحرات ٢٤٠٠ سهم 
🔥شوفاج كامل مع حراق بالقبو 
🪎الاكساء سوبر ديلوكس جديد 
☁️الاتجاه غربي شمالي 
🧊يوجد ثلاث مكيفات ١طن +مكيف ٢طن وربع عدد١ والتمديد داخلي 
💡يوجد منظومة طاقة بديلة كاملة 
🛋️ ممكن البيع مع الفرش او بدون بسعر مناسب جدا 
🚪 يوجد غرفة مستقلة خاصة لخدمات المنزل 
المطلوب مع العفش  135الف$
المطلوب بدون عفش 125 الف$
Read more"
516620d796,2026-08-30,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,المزة,المزة,500000.0,500 الف $,210.0,,,2380.95,8,False,مصعد; صور,high,False,"للبيع عقار مميّز 🪷
في اتوستراد المزة الطابق السابع مع مصعد طاقة 
المساحة ٢١٠ متر 
اطلالة رائعة كاشفة الاتوستراد و قاسيون
كسوة ممتازة ديلوكس ٣ غرف و صالونين كبار 
السعر ٥٠٠ الف $ قابل للتفاوض
لا يوجد صور 
معاينة للجادين🪷"
71395fa3fb,2026-08-29,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,حاميش,حاميش,110000.0,110 الف دولار,90.0,,طابق أول,1222.22,9,False,طابو أخضر; برندا,high,False,"🌷 لقطه 💥للبيع شقه حاميش   مسبق الصنع قرب مول قاسيون
غرفتين وصالون وبرندا 
ومنتفعات 
كسوه جيدا جدا
طابق اول 
مساحه 90 متر
🔥طابو اخضر 2400🔥
السعر 110 الف دولار وبازار 🌷"
17c1ff613e,2026-08-29,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,تجاري,محل تجاري,المزرعة,المزرعة,325000.0,مطلوب 325,270.0,,,1203.7,10,True,طابو أخضر; حديقة; فيديو; تجاري; مدخل مستقل,high,False,"🎯للبيع منزل 🎯
شهبندر قرب وزارة التربيه
يصلح سكني او تجاري مركز طبي روضة او معهد
مدخلين مدخل من البناء ومدخل خارجي 
المساحة كاملة ٢٧٠ متر 
داخلي١٥٠ متر 
5 غرف وصالون
حديقة ١٢٠ متر 
كسوة قديمة نضيفة 
طابو اخضر ٢٤٠٠ سهم 
مطلوب ٣٢٥
يوجد.فيديوحصر١
للزبون🎯🎯"
8c5bbe1e36,2026-08-29,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,أرض/مزرعة,أرض,الروضة,الروضة,230000.0,230الف $,150.0,,أرضي,1533.33,9,False,حديقة,high,False,"🌷شقه للبيع 
روضه. قريب السفارة التركيه 
طابق ارضي 
مساحه 150متر تقريبا 
مؤلف من 3غرف وصالون ومنافع   
وغرفتين  وصالون ومنافع   في الحديقه.
الاكساء جيد جدا 
جاهز للسكن 
طابو 2400سهم 
السعر 230الف $🌷"
77a674dc7c,2026-08-28,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,أرض/مزرعة,أرض,المهاجرين,المهاجرين,125000.0,125 الف,85.0,,أرضي,1470.59,9,False,طابو أخضر,high,False,"للييع بيت بالمهاجرين⚘️
 شورى  المساحة 85 متر غرفتين وصالون ومنافع وفسحة سماوية. طابق ارضي  سجل مؤقت قريبا لح يصير طابو اخضر 
 مهاجرين شورى جادة خامسة
 منفوض جديد
[ السعر ١٢٥ الف وبازار 
يوجد صوؤ⚘️"
b91d329dd1,2026-08-27,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,تجاري,محل تجاري,الجبة,الجبة,400.0,مطلوب 400,,,,,8,True,فيديو; تجاري,medium,True,"🌷
منزل اجارغرفة وصالون مفروش خرج عرسان مفروش بالجبة
 نزول ٤درجات 
مطلوب 400 $ بالشهر
وعمولة مكتب
يوجد فيديو🌷"
fb85292abe,2026-08-27,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,شارع أسد الدين,شارع أسد الدين,110000.0,110 ألف دولار,100.0,,"قبو, طابق 2",1100.0,10,True,طابو أخضر; سطح; قبو; صور; برندا; طاقة,high,False,"للبيع بيت🌷
 بركن الدين 
موقع مميز 
وقريب من الشارع فوق شارع اسد الدين ب ١٠٠م طلعة جسر النحاس 
مساحة ٩٥ متر صافي مكسي كسوة ممتازة
 ٣ غرف وصالون وبرنده مقززه
 اتجاه قبلي شمالي غربي طابق ٢ درج البناء رخام  مريح جدا 
طاقة شمسية كهرباء وماء 
                       سطح وقبو مشترك 
   طابو أخضر ٢٤٠٠
                
      السعررررر ١١٠ ألف دولار وبازار يوجد صور🌷"
f61387076b,2026-08-27,uploaded WhatsApp dump Aug 25-Sep 1,بيع/إيجار,بيع/إيجار,تجاري,محل تجاري,القصور,القصور,225000.0,225 الف$,200.0,,قبو,1125.0,10,True,قبو; حديقة; فيديو; صور; تجاري,high,False,"للبيع شقه🎯
تصلح مستودع ادويه....سكني... معهد
  مقابل كازية القصور 
قبو مساحة تقريبا ٢٠٠ م مع جنينة
على شارع العام
اربع غرف وصالون
ارتفاع سقف تقريبا
 اربع متار
طابو 2400 سهم
مالك واحد
المطلوب 225 الف$ و بازار
اجار  سنوي 7200 $ 
وعمولة مكتب شهر
يوجد فيديو 🎯"
3b0060f186,2026-08-27,uploaded WhatsApp dump Aug 25-Sep 1,إيجار,إيجار,شقة/سكني,سكني,,,12000.0,12.الف$,,,طابق ثاني,,5,True,مصعد; فيديو; برندا,medium,True,"منزل للايجار 🌷
ثلاث غرف وصالون ومطبخ وحمامين وبرندا ✨
مفروش بالكامل مع كهربائيات المطبخ ومكيفات ومروحة بكل غرفة وسخان ماء كهربا ومازوت ⚡
طابق تاني لا يوجد مصعد 
عنوان الخطيب 💥 السعر 12.الف$ بالسنة 
اجار سنوي  وفي حكي بالسعر 
يوجد فيديو🌷"
355a3782ec,2026-08-27,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,الميسات,الميسات,360000.0,360 الف$,220.0,,"بلاطة كاملة, طابق ثالث",1636.36,9,True,مصعد; صور; برندا,high,False,"للبيع شقة سكنية في #الميسات
طريق النهر 🌷
بناء زاوية على شارعين بلاطة كاملة  
ثلاث مداخل للمنزل
ثلاث برندات
كسوة جيدة جميع الاتجاهات مفتوحة 
طابق ثالث فني مع مصعد
اطلالة رائعة على ساحة الميسات ودوار التربية
يمكن قسمه لبيتين مساحة 220متر
المطلوب 360 الف$ منهي
يوجد صور للزبون🌷"
a2acac216f,2026-08-26,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,صيدلية/تجاري,محل تجاري,الروضة,الروضة,300000.0,"300,000 دولار",60.0,,أرضي,5000.0,9,False,طابو أخضر; تجاري,high,False,"للبيع: صيدلية 🌺
الموقع: قرب ساحة الروضة 
المساحة: 60 متر² 
الارتفاع الطابقي: أرضي عالشارع مباشرة 
الملكية: طابو أخضر 2400 سهم 
الإكساء : جيد 
يصلح لكافة المهن التجارية
 على موعد مسبق 
السعر : 300,000 دولار منهي🌺"
2b81925bd2,2026-08-26,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,تجاري,محل تجاري,وسط البلد,وسط البلد,600000.0,600 الف$,300.0,,قبو,2000.0,9,False,قبو; تجاري,high,False,"للبيع عقار  تجاري🌷
في دمشق خلف القصر العدلي  مساحه 300 متر
 قبو نزول 10 درجات
المنطقه تجاريه تناسب مستودع ادويه
الموقع ممتاز
وسط البلد
بحاجه لكسوة حسب المصلحه
طابو 2400 سهم
المطلوب 600 الف$ و بازار🌷"
82a58cee06,2026-08-26,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,ركن الدين,ركن الدين,80000.0,مطلوب 80,75.0,,ملحق,1066.67,9,False,طابو أخضر; مصعد,high,False,🌷للبيع ملحق نظامي ٢٤٠٠ سهم طابو اخضر قبلي غربي  بركن الدين ٧٥ متر عند ثانويه ابن العميد . غرفتين وصوفا .كسوة ممتازة مطلوب ٨٠🌷لايوجد مصعد
0a648eabe7,2026-08-26,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,شقة/سكني,سكني,حاميش,حاميش,110000.0,مطلوب 110,85.0,,طابق أول,1294.12,8,False,صور; برندا,high,False,"🌷منزل للبيع بحاميش مسبق الصنع جانب جامع الرحمة بطلعة مول قاسيون مساحة ٨٥م عبارة عن غرفتين وصالون وبرنداومنتفعات
قبلي شرقي طابق اول فني كسوة قديمة 
طابو٢٤٠٠
مطلوب ١١٠وسكرة🌷لايوجد صور"
7d1a1afb16,2026-08-26,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,صيدلية/تجاري,محل تجاري,الميدان,الميدان,125000.0,125الف,25.0,,,5000.0,9,False,طابو أخضر; تجاري,high,False,"للبيع  صيدلية .
🌹🌹🌹🌹🌹🌹

تم تنزيل السعر من 125الف ⬅️ 100الف 

المنطقة :#الميدان بعد جامع المنجك 

#المساحة : 25 م 
ومرافق ومستودع صغير 

الكسوة : #سوبر ديلوكس 
رفوف وديكور خشب جمايكا وبراد 
#مرخصه جاهزه من سنة 2017

الملكية : طابو اخضر 
Read more"
6bfd9d32b8,2026-08-25,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,شقة/سكني,سكني,الجبة,الجبة,500.0,مطلوب 500,,,,,7,True,فيديو,medium,True,"منزل اجار🎯🎯
غرفة وصالون مفروش خرج عرسان مفروش بالجبة نزول ٤درجات مطلوب ٥٠٠$
يوجد فيديو🎯🎯"
f7efd7c004,2026-08-25,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,المهاجرين,المهاجرين,110000.0,110 الف $,80.0,,طابق أول,1375.0,9,True,فيديو,high,False,"للبيع 
🎯🎯🎯🎯
بالمهاجرين 
طلعة المختار برنبو جادة تانية
طابق اول مساحة ٨٠ متر
قبلي غربي غرفتين وصالون 
اكساء ممتاز طابو ٢٤٠٠ سهم 
جاهز للتسليم 
السعر 110 الف $
يوجد فيديو
🎯🎯🎯"
6c1c680358,2026-08-25,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,الميدان,الميدان,,,90.0,,قبو,,7,False,طابو أخضر; سطح; قبو,medium,True,"للبيع.. المستعجل وبازار مرتب
. شقة🎯
 مميزة في أحد أفضل مواقع الميدان – حقلة 

 الموقع: الميدان – حقلة، مقابل جامع سعيد بن زيد.
 الطابق الثاني.
 المساحة: 90 متر
•⁠  ⁠3 غرف واسعة.
•⁠  ⁠صالون مريح.
•⁠  ⁠حمامين.
•⁠  ⁠برندتين.
 شرحة وضاوية باتجاه شرقي – غربي، مما يوفر دخول أشعة الشمس والتهوية الطبيعية طوال اليوم، 
✔️ طابو أخضر (2400 سهم).
✔️ حصة في القبو وحصة في السطح.
Read more"
1656537260,2026-08-25,uploaded WhatsApp dump Aug 5-25,بيع,بيع,صيدلية/تجاري,محل تجاري,الروضة,الروضة,300000.0,"300,000 دولار",60.0,,أرضي,5000.0,10,True,طابو أخضر; صور; تجاري,high,False,"✨من المالك مباشرة✨
🏡للبيع: صيدلية 
✨️✨️✨️✨️✨️✨️
الموقع: قرب ساحة الروضة 
المساحة: 60 متر² 
الارتفاع الطابقي: أرضي عالشارع مباشرة 
الملكية: طابو أخضر 2400 سهم 
الإكساء : جيد 
📌ملاحظات: 
يصلح لكافة المهن التجارية
صور العقار: لايوجد المعاينة على موعد مسبق 
💰السعر : 300,000 دولار منهي
✨️✨️✨️✨️✨️"
be76372a53,2026-08-25,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,العمارة,العمارة,,,165.0,,طابق أول,,7,True,فيديو,medium,True,"🌷منزل للبيع 
قريب من مخفرالعمارة عالشارع العام طابق اول مساحة ١٦٥متر٣وصالون  +تراس طابو ٢٤٠٠كسوة جيدة مطلوب مليارو٨٠٠
يوجد فيديو للزبون🌷"
79500498e9,2026-08-25,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,شارع بغداد,شارع بغداد,200000.0,200الف $,170.0,,طابق 3,1176.47,10,True,طابو أخضر; سطح; مصعد; فيديو,high,False,"🌷منزل للبيع 
الموقع..
شارع بغداد الطريق النازل
 اطلالة على ساحة التحرير
عالشارع العام
طابق ٣ بدون مصعد
مساحة١٧٠متر و
السطح مساحة١٧٠متر
طابواخضر ٢٤٠٠ بريئ الذمة تسليم فوري 
مقسوم شقتين ودرج السطح من ضمن الشقة 
السطح مصون ارتفاع متر
الاكساءقديم نضيف
مطلوب ٢٠٠الف $🌷يوجدفيديو للزبون"
77a674dc7c,2026-08-25,uploaded WhatsApp dump Aug 25-Sep 1,بيع,بيع,أرض/مزرعة,أرض,المهاجرين,المهاجرين,125000.0,125 الف,85.0,,أرضي,1470.59,10,True,طابو أخضر; صور,high,False,"للييع بيت بالمهاجرين⚘️ شورى  المساحة 85 متر غرفتين وصالون ومنافع وفسحة سماوية. طابق ارضي  سجل مؤقت قريبا لح يصير طابو اخضر 
 مهاجرين شورى جادة خامسة
 منفوض جديد
 السعر ١٢٥ الف وبازار 
يوجد صور⚘️"
